date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:38:18	47798/47798	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Dec%202022%2020:59:14%20GMT	http://azim.commonsupport.com/Biztech/assets/images/resource/about-3.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/resource/about-3.jpg	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:38:23	129414/129414	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Dec%202022%2020:06:22%20GMT	http://azim.commonsupport.com/Biztech/assets/images/banner/banner-7.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/banner/banner-7.jpg	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:38:27	52093/52093	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Dec%202022%2012:24:20%20GMT	http://azim.commonsupport.com/Biztech/assets/images/service/service-1.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/service/service-1.jpg	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:38:27	167718/167718	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Dec%202022%2020:05:50%20GMT	http://azim.commonsupport.com/Biztech/assets/images/banner/banner-6.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/banner/banner-6.jpg	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:38:29	199224/199224	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Sep%202022%2015:50:08%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-1.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-1.png	(from http://azim.commonsupport.com/Biztech/assets/css/style.css)
09:38:30	42410/42410	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Dec%202022%2012:24:42%20GMT	http://azim.commonsupport.com/Biztech/assets/images/service/service-2.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/service/service-2.jpg	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:38:34	42039/42039	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Dec%202022%2012:25:20%20GMT	http://azim.commonsupport.com/Biztech/assets/images/service/service-3.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/service/service-3.jpg	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:38:36	48913/48913	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Dec%202022%2012:25:36%20GMT	http://azim.commonsupport.com/Biztech/assets/images/service/service-4.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/service/service-4.jpg	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:38:37	48982/48982	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Dec%202022%2012:25:56%20GMT	http://azim.commonsupport.com/Biztech/assets/images/service/service-5.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/service/service-5.jpg	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:38:37	44994/44994	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Dec%202022%2012:26:16%20GMT	http://azim.commonsupport.com/Biztech/assets/images/service/service-6.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/service/service-6.jpg	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:38:38	11990/11990	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Dec%202022%2013:44:02%20GMT	http://azim.commonsupport.com/Biztech/assets/images/resource/testimonial-3.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/resource/testimonial-3.jpg	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:38:39	10417/10417	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Dec%202022%2013:44:26%20GMT	http://azim.commonsupport.com/Biztech/assets/images/resource/testimonial-4.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/resource/testimonial-4.jpg	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:38:40	11486/11486	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Dec%202022%2013:44:36%20GMT	http://azim.commonsupport.com/Biztech/assets/images/resource/testimonial-5.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/resource/testimonial-5.jpg	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:38:43	20724/20724	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Dec%202022%2016:28:34%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-25.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-25.png	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:38:43	526/526	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Dec%202022%2016:25:20%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-24.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-24.png	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:38:44	20902/20902	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Dec%202022%2016:29:54%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-26.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-26.png	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:38:49	29967/29967	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Dec%202022%2017:26:52%20GMT	http://azim.commonsupport.com/Biztech/assets/images/news/news-4.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/news/news-4.jpg	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:38:54	28619/28619	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Dec%202022%2017:27:04%20GMT	http://azim.commonsupport.com/Biztech/assets/images/news/news-5.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/news/news-5.jpg	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:39:01	34083/34083	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Dec%202022%2017:27:18%20GMT	http://azim.commonsupport.com/Biztech/assets/images/news/news-6.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/news/news-6.jpg	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:39:04	15735/15735	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Dec%202022%2020:51:22%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-27.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-27.png	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:39:05	207640/207640	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Dec%202022%2013:15:36%20GMT	http://azim.commonsupport.com/Biztech/assets/images/background/cta-bg.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/background/cta-bg.jpg	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:39:06	1707/1707	---M-Z	200	added ('OK')	text/css	date:Sun,%2001%20Jan%202023%2014:13:14%20GMT	http://azim.commonsupport.com/Biztech/assets/css/elements-css/video.css	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/css/elements-css/video.css	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:39:07	2341/2341	---M-Z	200	added ('OK')	text/css	date:Mon,%2002%20Jan%202023%2012:18:10%20GMT	http://azim.commonsupport.com/Biztech/assets/css/elements-css/team.css	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/css/elements-css/team.css	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:39:07	17208/17208	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Dec%202022%2020:52:12%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-28.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-28.png	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:39:07	185820/185820	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Dec%202022%2014:37:46%20GMT	http://azim.commonsupport.com/Biztech/assets/images/background/chooseus-bg-2.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/background/chooseus-bg-2.jpg	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:39:07	507/507	---M-Z	200	added ('OK')	text/css	date:Sun,%2001%20Jan%202023%2015:42:04%20GMT	http://azim.commonsupport.com/Biztech/assets/css/elements-css/clients.css	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/css/elements-css/clients.css	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:39:07	162081/162081	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Dec%202022%2016:45:44%20GMT	http://azim.commonsupport.com/Biztech/assets/images/background/project-bg.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/background/project-bg.jpg	(from http://azim.commonsupport.com/Biztech/index-2.html)
09:39:12	28091/28091	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Dec%202022%2023:54:38%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-30.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-30.png	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:39:14	7529/7529	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Jan%202023%2012:18:28%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-31.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-31.png	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:39:16	62760/62760	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Dec%202022%2023:48:10%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-29.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-29.png	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:39:27	80292/80292	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Jan%202023%2012:26:38%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-32.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-32.png	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:39:29	80517/80517	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Jan%202023%2012:26:52%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-33.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-33.png	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:39:39	75749/75749	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Jan%202023%2014:01:54%20GMT	http://azim.commonsupport.com/Biztech/assets/images/resource/about-4.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/resource/about-4.jpg	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:39:41	3840/3840	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Jan%202023%2015:45:12%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-35.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-35.png	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:39:55	156026/156026	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Jan%202023%2013:43:16%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-34.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-34.png	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:40:01	34219/34219	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2012:23:32%20GMT	http://azim.commonsupport.com/Biztech/assets/images/team/team-1.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/team/team-1.jpg	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:40:03	139245/139245	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Jan%202023%2014:01:14%20GMT	http://azim.commonsupport.com/Biztech/assets/images/background/video-bg.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/background/video-bg.jpg	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:40:08	37497/37497	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2012:23:46%20GMT	http://azim.commonsupport.com/Biztech/assets/images/team/team-2.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/team/team-2.jpg	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:40:11	47686/47686	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2012:24:02%20GMT	http://azim.commonsupport.com/Biztech/assets/images/team/team-3.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/team/team-3.jpg	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:40:12	1851/1851	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Jan%202023%2015:36:46%20GMT	http://azim.commonsupport.com/Biztech/assets/images/clients/clients-1.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/clients/clients-1.png	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:40:14	3983/3983	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Jan%202023%2015:36:28%20GMT	http://azim.commonsupport.com/Biztech/assets/images/clients/clients-2.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/clients/clients-2.png	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:40:14	2198/2198	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Jan%202023%2015:37:02%20GMT	http://azim.commonsupport.com/Biztech/assets/images/clients/clients-3.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/clients/clients-3.png	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:40:15	2280/2280	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Jan%202023%2015:37:24%20GMT	http://azim.commonsupport.com/Biztech/assets/images/clients/clients-4.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/clients/clients-4.png	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:40:15	42710/42710	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2012:24:10%20GMT	http://azim.commonsupport.com/Biztech/assets/images/team/team-4.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/team/team-4.jpg	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:40:16	2040/2040	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Jan%202023%2015:37:44%20GMT	http://azim.commonsupport.com/Biztech/assets/images/clients/clients-5.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/clients/clients-5.png	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:40:23	481802/481802	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Jan%202023%2000:04:30%20GMT	http://azim.commonsupport.com/Biztech/assets/images/banner/banner-img-2.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/banner/banner-img-2.png	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:40:24	5363/5363	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2024%20Mar%202018%2023:40:12%20GMT	http://azim.commonsupport.com/Biztech/assets/js/pagenav.js	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/js/pagenav.js	(from http://azim.commonsupport.com/Biztech/index-onepage.html)
09:40:24	3380/3380	---M-Z	200	added ('OK')	text/css	date:Sun,%2001%20Jan%202023%2016:40:00%20GMT	http://azim.commonsupport.com/Biztech/assets/css/rtl.css	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/css/rtl.css	(from http://azim.commonsupport.com/Biztech/index-rtl.html)
09:40:25	1294/1294	---M-Z	200	added ('OK')	text/css	date:Sun,%2001%20Jan%202023%2017:18:42%20GMT	http://azim.commonsupport.com/Biztech/assets/css/elements-css/page-title.css	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/css/elements-css/page-title.css	(from http://azim.commonsupport.com/Biztech/services.html)
09:40:33	107193/107193	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Jan%202023%2015:53:42%20GMT	http://azim.commonsupport.com/Biztech/assets/images/shape/shape-36.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/shape/shape-36.png	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:40:34	6253/6253	---M-Z	200	added ('OK')	text/css	date:Sun,%2001%20Jan%202023%2020:13:26%20GMT	http://azim.commonsupport.com/Biztech/assets/css/elements-css/service-details.css	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/css/elements-css/service-details.css	(from http://azim.commonsupport.com/Biztech/service-details.html)
09:40:40	38161/38161	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Jan%202023%2019:11:20%20GMT	http://azim.commonsupport.com/Biztech/assets/images/service/service-7.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/service/service-7.jpg	(from http://azim.commonsupport.com/Biztech/service-details.html)
09:40:52	68406/68406	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Jan%202023%2023:32:16%20GMT	http://azim.commonsupport.com/Biztech/assets/images/service/service-8.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/service/service-8.jpg	(from http://azim.commonsupport.com/Biztech/service-details.html)
09:40:52	168805/168805	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Jan%202023%2017:05:38%20GMT	http://azim.commonsupport.com/Biztech/assets/images/background/page-title.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/background/page-title.jpg	(from http://azim.commonsupport.com/Biztech/services.html)
09:40:58	32581/32581	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Jan%202023%2023:32:30%20GMT	http://azim.commonsupport.com/Biztech/assets/images/service/service-9.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/service/service-9.jpg	(from http://azim.commonsupport.com/Biztech/service-details.html)
09:41:04	64017/64017	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Jan%202023%2023:36:06%20GMT	http://azim.commonsupport.com/Biztech/assets/images/service/service-10.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/service/service-10.jpg	(from http://azim.commonsupport.com/Biztech/service-details-2.html)
09:41:05	763636/763636	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Jan%202023%2000:04:12%20GMT	http://azim.commonsupport.com/Biztech/assets/images/banner/banner-img-1.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/banner/banner-img-1.png	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:41:09	65838/65838	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Jan%202023%2023:36:24%20GMT	http://azim.commonsupport.com/Biztech/assets/images/service/service-11.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/service/service-11.jpg	(from http://azim.commonsupport.com/Biztech/service-details-3.html)
09:41:11	45505/45505	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Jan%202023%2023:36:42%20GMT	http://azim.commonsupport.com/Biztech/assets/images/service/service-12.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/service/service-12.jpg	(from http://azim.commonsupport.com/Biztech/service-details-4.html)
09:41:15	58225/58225	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Jan%202023%2023:37:08%20GMT	http://azim.commonsupport.com/Biztech/assets/images/service/service-13.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/service/service-13.jpg	(from http://azim.commonsupport.com/Biztech/service-details-5.html)
09:41:17	52403/52403	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Jan%202023%2023:37:28%20GMT	http://azim.commonsupport.com/Biztech/assets/images/service/service-14.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/service/service-14.jpg	(from http://azim.commonsupport.com/Biztech/service-details-6.html)
09:41:20	51673/51673	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2012:24:30%20GMT	http://azim.commonsupport.com/Biztech/assets/images/team/team-5.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/team/team-5.jpg	(from http://azim.commonsupport.com/Biztech/team.html)
09:41:22	39789/39789	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2012:24:40%20GMT	http://azim.commonsupport.com/Biztech/assets/images/team/team-6.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/team/team-6.jpg	(from http://azim.commonsupport.com/Biztech/team.html)
09:41:22	3622/3622	---M-Z	200	added ('OK')	text/css	date:Mon,%2002%20Jan%202023%2013:24:02%20GMT	http://azim.commonsupport.com/Biztech/assets/css/elements-css/team-details.css	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/css/elements-css/team-details.css	(from http://azim.commonsupport.com/Biztech/team-details.html)
09:41:25	48294/48294	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2012:25:00%20GMT	http://azim.commonsupport.com/Biztech/assets/images/team/team-7.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/team/team-7.jpg	(from http://azim.commonsupport.com/Biztech/team.html)
09:41:26	33888/33888	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2012:25:18%20GMT	http://azim.commonsupport.com/Biztech/assets/images/team/team-8.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/team/team-8.jpg	(from http://azim.commonsupport.com/Biztech/team.html)
09:41:32	60251/60251	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2012:37:06%20GMT	http://azim.commonsupport.com/Biztech/assets/images/team/team-9.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/team/team-9.jpg	(from http://azim.commonsupport.com/Biztech/team-details.html)
09:41:32	34174/34174	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2013:58:48%20GMT	http://azim.commonsupport.com/Biztech/assets/images/project/project-5.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/project/project-5.jpg	(from http://azim.commonsupport.com/Biztech/portfolio.html)
09:41:33	43979/43979	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2013:58:34%20GMT	http://azim.commonsupport.com/Biztech/assets/images/project/project-4.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/project/project-4.jpg	(from http://azim.commonsupport.com/Biztech/portfolio.html)
09:41:38	27321/27321	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2013:59:14%20GMT	http://azim.commonsupport.com/Biztech/assets/images/project/project-7.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/project/project-7.jpg	(from http://azim.commonsupport.com/Biztech/portfolio.html)
09:41:39	45238/45238	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2013:59:00%20GMT	http://azim.commonsupport.com/Biztech/assets/images/project/project-6.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/project/project-6.jpg	(from http://azim.commonsupport.com/Biztech/portfolio.html)
09:41:40	39832/39832	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2013:59:24%20GMT	http://azim.commonsupport.com/Biztech/assets/images/project/project-8.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/project/project-8.jpg	(from http://azim.commonsupport.com/Biztech/portfolio.html)
09:41:43	23226/23226	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2013:59:46%20GMT	http://azim.commonsupport.com/Biztech/assets/images/project/project-10.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/project/project-10.jpg	(from http://azim.commonsupport.com/Biztech/portfolio-2.html)
09:41:44	35992/35992	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2013:59:34%20GMT	http://azim.commonsupport.com/Biztech/assets/images/project/project-9.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/project/project-9.jpg	(from http://azim.commonsupport.com/Biztech/portfolio.html)
09:41:45	26462/26462	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2013:59:56%20GMT	http://azim.commonsupport.com/Biztech/assets/images/project/project-11.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/project/project-11.jpg	(from http://azim.commonsupport.com/Biztech/portfolio-2.html)
09:41:45	594943/594943	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Jan%202023%2015:59:08%20GMT	http://azim.commonsupport.com/Biztech/assets/images/resource/men-1.png	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/resource/men-1.png	(from http://azim.commonsupport.com/Biztech/index-3.html)
09:41:48	21365/21365	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2014:00:18%20GMT	http://azim.commonsupport.com/Biztech/assets/images/project/project-13.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/project/project-13.jpg	(from http://azim.commonsupport.com/Biztech/portfolio-2.html)
09:41:48	27285/27285	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2014:00:08%20GMT	http://azim.commonsupport.com/Biztech/assets/images/project/project-12.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/project/project-12.jpg	(from http://azim.commonsupport.com/Biztech/portfolio-2.html)
09:41:48	2946/2946	---M-Z	200	added ('OK')	text/css	date:Mon,%2002%20Jan%202023%2016:06:08%20GMT	http://azim.commonsupport.com/Biztech/assets/css/elements-css/portfolio-details.css	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/css/elements-css/portfolio-details.css	(from http://azim.commonsupport.com/Biztech/portfolio-details.html)
09:41:48	22735/22735	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2014:00:34%20GMT	http://azim.commonsupport.com/Biztech/assets/images/project/project-14.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/project/project-14.jpg	(from http://azim.commonsupport.com/Biztech/portfolio-2.html)
09:41:49	23711/23711	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2014:00:44%20GMT	http://azim.commonsupport.com/Biztech/assets/images/project/project-15.jpg	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/images/project/project-15.jpg	(from http://azim.commonsupport.com/Biztech/portfolio-2.html)
09:41:49	2910/2910	---M-Z	200	added ('OK')	text/css	date:Mon,%2002%20Jan%202023%2017:48:06%20GMT	http://azim.commonsupport.com/Biztech/assets/css/elements-css/pricing.css	C:/xampp/htdocs/central_space/azim.commonsupport.com/Biztech/assets/css/elements-css/pricing.css	(from http://azim.commonsupport.com/Biztech/pricing.html)
